id,date,pm25,tmp,rh,ws,wd
330,2017-11-26,51.51666666666667,15.429166666666667,33.699999999999996,2.192916666666666,6.024393358622594
331,2017-11-27,44.99166666666667,14.8125,31.7375,2.3045833333333334,5.134305420024705
332,2017-11-28,77.80833333333334,15.120833333333332,36.354166666666664,1.1154166666666667,7.0220130968719685
333,2017-11-29,65.92916666666666,15.983333333333334,37.829166666666666,1.7945833333333334,6.8990616308933665
334,2017-11-30,51.40833333333333,14.841666666666669,38.6125,2.62125,5.1644482231404165
335,2017-12-01,57.93333333333334,14.341666666666669,32.237500000000004,2.005416666666666,5.605921822733586
336,2017-12-02,82.48333333333333,14.5125,35.84166666666667,1.0983333333333334,6.319317694242103
337,2017-12-03,69.89999999999999,14.808333333333332,39.266666666666666,1.0079166666666668,5.777608597268383
338,2017-12-04,62.96666666666667,16.079166666666666,45.2,1.3420833333333333,6.50750642847932
339,2017-12-05,52.26521739130435,16.55217391304348,44.1695652173913,0.9778260869565216,6.977526843465615
340,2017-12-06,68.625,16.849999999999998,43.65,1.0729166666666667,7.283374760787488
341,2017-12-07,53.28333333333333,16.345833333333335,43.625,2.283333333333333,5.822445604134867
342,2017-12-08,40.3,12.716666666666669,45.475,3.30625,3.0728166841139
343,2017-12-09,33.30833333333333,12.716666666666669,26.754166666666663,2.93125,2.113916101003925
344,2017-12-10,42.75416666666666,12.716666666666669,25.691666666666663,1.48125,1.5870923024301071
345,2017-12-11,36.025,12.716666666666669,25.570833333333336,0.1995833333333333,1.1299885822589286
346,2017-12-12,74.98333333333333,12.429166666666667,27.066666666666663,0.25625,5.154322066101541
347,2017-12-13,65.58749999999999,13.216666666666669,25.270833333333332,0.0554166666666666,3.926153860838692
348,2017-12-14,53.93333333333334,14.6375,45.37916666666666,0.1275,4.55840838572174
349,2017-12-15,42.37083333333333,14.616666666666667,54.416666666666664,0.6516666666666667,2.7395827565282493
350,2017-12-16,19.583333333333332,14.616666666666667,79.55833333333334,0.4270833333333333,2.2752984798179625
351,2017-12-17,28.504166666666663,12.829166666666666,75.78333333333333,0.24375,14.68599737412692
352,2017-12-18,42.84583333333333,15.179166666666667,64.5125,0.1325,12.151796183216575
353,2017-12-19,46.75,16.070833333333333,59.44583333333333,0.1829166666666666,5.898089001873602
354,2017-12-20,47.020833333333336,16.25,54.14166666666667,0.1833333333333333,6.2793627592727095
355,2017-12-21,44.18333333333334,15.954166666666666,54.02916666666667,0.3520833333333333,5.339076372627802
356,2017-12-22,53.17083333333333,14.454166666666666,56.76666666666667,0.0383333333333333,3.12324235886205
357,2017-12-23,49.5375,15.85,50.19583333333333,0.3408333333333333,6.165672933397743
358,2017-12-24,58.4875,15.979166666666666,48.74583333333334,0.1725,6.086657739913245
359,2017-12-25,88.2375,16.05,39.80833333333333,0.5025000000000001,8.842647354673284
360,2017-12-26,50.24583333333334,15.929166666666667,41.28333333333334,0.2604166666666667,5.937943469430207
361,2017-12-27,42.3,15.716666666666669,41.170833333333334,0.2033333333333333,5.459707274143339
362,2017-12-28,53.56666666666666,15.2375,39.1,0.3204166666666667,4.893673992467754
363,2017-12-29,58.00833333333333,15.333333333333334,42.18333333333333,0.27875,4.797944507909638
364,2017-12-30,54.82916666666667,15.641666666666666,40.77916666666667,0.1791666666666666,5.374685034156171
